ANGELEGT_AM,TATZEIT_ANFANG_STUNDE,TATZEIT_ENDE_DATUM,TATZEIT_ENDE_STUNDE,VERSUCH,ERFASSUNGSGRUND,ART_DES_FAHRRADS_Fahrrad,ART_DES_FAHRRADS_Herrenfahrrad,ART_DES_FAHRRADS_Kinderfahrrad,ART_DES_FAHRRADS_Lastenfahrrad,ART_DES_FAHRRADS_Mountainbike,ART_DES_FAHRRADS_Rennrad,ART_DES_FAHRRADS_diverse FahrrÃ¤der,DELIKT_Keller- und Bodeneinbruch,TATZEIT_ANFANG_YEAR,TATZEIT_ANFANG_MONTH
2023-11-01,-0.679395186694804,2023-11-01,16,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2023,11
2022-09-08,1.371715589615978,2022-09-08,16,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,9
2023-08-02,-1.4252536508078157,2023-08-02,14,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2023,8
2022-10-26,-2.544041346977333,2022-10-26,6,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,True,False,False,False,2022,10
2023-11-20,-0.12000133861004524,2023-11-13,19,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2023,11
2023-03-15,-1.0523244187513099,2023-03-15,7,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,3
2022-10-12,0.6258571255029665,2022-10-11,20,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2022,10
2022-01-07,0.6258571255029665,2022-01-07,9,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,1
2023-02-22,-0.49293057066655105,2023-02-22,17,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,True,False,False,False,False,False,2023,2
2023-08-01,1.1852509735877252,2023-08-01,22,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,8
2022-12-20,-1.9846474988925744,2022-12-20,15,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,12
2023-11-18,-1.4252536508078157,2023-11-17,14,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,11
2023-07-27,-1.4252536508078157,2023-07-27,11,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,7
2023-10-18,-0.12000133861004524,2023-08-29,12,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2023,8
2022-08-02,-0.49293057066655105,2022-07-31,12,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2022,7
2022-04-14,0.8123217415312194,2022-04-14,8,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,4
2023-05-03,-0.12000133861004524,2023-05-02,16,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,5
2023-06-15,0.06646327741820769,2023-06-14,17,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2023,6
2023-05-06,0.9987863575594723,2023-05-06,20,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2023,5
2022-07-30,0.9987863575594723,2022-07-27,17,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2022,7
2022-04-07,-1.2387890347795627,2022-04-07,16,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,4
2023-02-17,-0.49293057066655105,2023-02-17,9,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,2
2023-07-18,-0.865859802723057,2023-07-18,10,0,Sonstiger schwerer Diebstahl in/aus Keller/Boden von FahrrÃ¤dern,False,False,False,False,False,False,False,True,2023,7
2022-09-24,-1.2387890347795627,2022-09-24,9,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,True,False,2022,9
2022-04-07,0.06646327741820769,2022-03-30,7,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,True,False,False,False,False,False,2022,3
2023-11-05,0.9987863575594723,2023-11-05,15,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2023,11
2022-11-21,0.8123217415312194,2022-11-21,14,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,11
2023-02-02,-0.12000133861004524,2023-01-20,20,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,1
2023-06-13,1.1852509735877252,2023-06-13,7,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,True,False,2023,6
2023-05-07,0.2529278934464606,2023-05-04,20,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2023,5
2022-02-13,-1.2387890347795627,2022-02-11,14,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,2
2023-05-19,-0.865859802723057,2023-05-19,13,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,5
2022-07-04,-1.2387890347795627,2022-07-04,16,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,7
2022-06-11,0.06646327741820769,2022-06-11,13,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2022,6
2023-02-28,0.8123217415312194,2023-02-28,19,0,Einfacher Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,2
2022-08-10,-1.6117182668360686,2022-08-10,6,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,8
2022-11-16,-2.544041346977333,2022-11-13,17,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2022,11
2023-05-11,0.43939250947471353,2023-05-09,16,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,5
2022-04-03,0.6258571255029665,2022-04-03,8,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,True,False,False,False,2022,4
2022-04-21,1.558180205644231,2022-04-18,10,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,4
2022-07-05,-2.544041346977333,2022-07-05,12,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2022,7
2023-05-10,0.2529278934464606,2023-05-10,15,0,Sonstiger schwerer Diebstahl in/aus Keller/Boden von FahrrÃ¤dern,False,False,False,False,False,False,False,True,2023,5
2023-06-25,-1.9846474988925744,2023-06-05,17,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,6
2023-02-11,1.1852509735877252,2023-02-11,2,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,True,False,False,False,False,False,2023,2
2023-07-12,0.06646327741820769,2023-07-10,11,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,7
2022-09-20,0.2529278934464606,2022-09-20,16,0,Einfacher Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,9
2022-02-23,-0.865859802723057,2022-02-23,17,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,2
2023-10-10,-0.679395186694804,2023-10-10,12,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2023,10
2023-09-08,-0.865859802723057,2023-09-08,11,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2023,9
2023-11-17,0.06646327741820769,2023-11-16,20,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,11
2023-05-20,-1.7981828828643216,2023-05-20,15,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,5
2022-04-19,0.2529278934464606,2022-04-18,23,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,True,False,False,False,2022,4
2022-11-03,-0.679395186694804,2022-11-02,22,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,11
2022-08-05,1.371715589615978,2022-08-04,21,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2022,8
2022-03-22,0.43939250947471353,2022-03-21,19,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,3
2023-07-05,0.9987863575594723,2023-07-05,8,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2023,7
2022-03-24,0.43939250947471353,2022-03-24,17,0,Einfacher Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,3
2022-09-03,0.6258571255029665,2022-09-03,18,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,9
2022-10-26,1.558180205644231,2022-10-26,0,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,10
2023-09-20,0.6258571255029665,2023-09-20,18,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,9
2022-10-24,-0.12000133861004524,2022-10-24,14,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,10
2023-06-04,0.06646327741820769,2023-05-29,22,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,5
2022-07-04,-0.3064659546382982,2022-07-01,16,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,7
2023-08-04,-0.12000133861004524,2023-08-04,14,0,Einfacher Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,8
2022-06-15,-0.12000133861004524,2022-06-14,17,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,6
2023-04-25,0.2529278934464606,2023-04-25,16,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2023,4
2023-02-11,0.2529278934464606,2023-02-10,18,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2023,2
2023-08-11,0.6258571255029665,2023-08-11,20,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,8
2023-06-01,-1.2387890347795627,2023-06-01,16,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,True,False,False,False,False,False,2023,5
2022-06-13,-0.49293057066655105,2022-05-26,18,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,5
2022-05-23,0.6258571255029665,2022-05-23,17,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,True,False,2022,5
2022-06-20,0.8123217415312194,2022-06-20,8,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2022,6
2023-05-29,0.06646327741820769,2023-05-26,19,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2023,5
2022-10-03,-1.0523244187513099,2022-10-03,9,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,True,False,2022,10
2022-06-22,1.371715589615978,2022-06-22,6,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,6
2022-09-06,-0.12000133861004524,2022-09-06,19,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,9
2023-09-13,-0.49293057066655105,2023-09-08,13,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2023,9
2023-04-08,0.2529278934464606,2023-04-06,18,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,4
2022-09-11,0.2529278934464606,2022-08-30,9,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,8
2022-11-20,-0.3064659546382982,2022-11-19,18,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,11
2022-11-06,-0.49293057066655105,2022-11-05,16,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,11
2022-08-30,0.2529278934464606,2022-08-30,18,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,8
2023-01-30,0.6258571255029665,2023-01-30,15,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,True,False,False,False,False,False,2023,1
2023-09-08,1.371715589615978,2023-09-08,8,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,9
2023-09-05,-2.3575767309490803,2023-09-05,6,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,9
2023-01-24,0.9987863575594723,2023-01-21,10,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,1
2022-05-04,-0.865859802723057,2022-05-04,19,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,5
2023-08-28,-1.2387890347795627,2023-08-27,9,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2023,8
2022-10-22,-0.12000133861004524,2022-10-22,14,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,10
2023-01-04,-1.2387890347795627,2023-01-04,14,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,1
2022-01-07,0.8123217415312194,2022-01-07,6,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,1
2022-06-04,-0.679395186694804,2022-06-04,11,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,6
2022-07-10,1.558180205644231,2022-07-10,2,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,7
2022-03-08,-0.12000133861004524,2022-03-05,14,0,Einfacher Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2022,3
2022-09-21,0.8123217415312194,2022-09-21,15,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2022,9
2023-09-04,0.06646327741820769,2023-09-04,17,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,9
2023-09-13,-1.7981828828643216,2023-09-13,15,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2023,9
2022-08-20,-1.2387890347795627,2022-08-19,17,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,8
2023-06-29,-1.2387890347795627,2023-06-29,15,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,6
2022-12-12,-1.0523244187513099,2022-12-12,16,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,12
2023-09-20,0.2529278934464606,2023-09-04,9,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2023,9
2022-05-07,0.8123217415312194,2022-05-07,9,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,5
2023-06-16,1.371715589615978,2023-06-16,7,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,6
2023-11-14,0.6258571255029665,2023-11-14,13,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,11
2023-06-10,0.9987863575594723,2023-06-10,10,0,Sonstiger schwerer Diebstahl in/aus Keller/Boden von FahrrÃ¤dern,True,False,False,False,False,False,False,True,2023,6
2022-08-22,0.43939250947471353,2022-08-22,1,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,8
2023-08-22,-1.4252536508078157,2023-08-22,15,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2023,8
2022-01-26,-1.2387890347795627,2022-01-25,17,0,Einfacher Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,1
2023-06-21,0.06646327741820769,2023-06-20,16,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,True,False,False,False,False,False,2023,6
2023-09-01,0.8123217415312194,2023-09-01,8,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,8
2022-11-15,0.9987863575594723,2022-11-10,5,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,11
2022-07-28,1.1852509735877252,2022-07-28,8,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,7
2023-07-25,0.2529278934464606,2023-07-25,19,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,7
2022-11-24,0.9987863575594723,2022-11-24,17,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,11
2023-05-31,1.1852509735877252,2023-05-31,9,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,True,False,False,2023,5
2022-06-24,1.558180205644231,2022-06-24,9,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2022,6
2022-05-05,0.9987863575594723,2022-05-02,12,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,True,False,2022,5
2022-06-25,-1.2387890347795627,2022-06-24,15,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,6
2023-04-03,0.6258571255029665,2023-04-02,23,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2023,4
2023-11-16,1.1852509735877252,2023-11-05,8,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2023,11
2023-03-05,-0.3064659546382982,2023-03-01,14,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,3
2022-10-24,0.8123217415312194,2022-10-24,18,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2022,10
2022-05-27,0.8123217415312194,2022-05-25,19,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,5
2023-06-13,-1.2387890347795627,2023-06-13,17,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,6
2023-10-26,0.9987863575594723,2023-10-04,8,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,10
2022-01-24,0.2529278934464606,2022-01-24,7,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,True,False,False,False,False,False,2022,1
2023-07-22,0.6258571255029665,2023-07-21,13,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2023,7
2022-11-07,-1.2387890347795627,2022-11-07,8,0,Sonstiger schwerer Diebstahl in/aus Keller/Boden von FahrrÃ¤dern,False,True,False,False,False,False,False,True,2022,11
